sample_id,class_label,observation_group_id,overlap_component_id,geographic_block_id,survey_year,provenance_id,source_resolution_m,patch_size_m,processing_version,qa_status,sampling_stratum,patch_sha256,split_random,split_geographic
E001B-09b9b4d7e27c,unlabelled_background,E001G-f56ffa4fedf9,,BNG_100KM_E5_N1,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-33e90e0e11f8,bcecfe7c25a71dd33603e57c69d36273d63de523bc1a866104e3c51c88c3392e,train,train
E001B-0463b2488992,unlabelled_background,E001G-67e160c39311,,BNG_100KM_E5_N4,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-57b7e9eeddd3,bba14b64e6b124313a98961bf9393798ceb934d0fc0590e12ad2329252d3baa6,train,final_test
E001B-aed5e685fb73,unlabelled_background,E001G-8a4202538cad,,BNG_100KM_E4_N2,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-2e24bad24a3c,fc359bc5da5b6007d04516db5e48bf0dd93f370718d0e8bb368638e8d91c63ca,train,train
E001B-852d0e403333,unlabelled_background,E001G-44e8866b1e5a,,BNG_100KM_E5_N3,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-1094fef1b2f1,7977ebd23078aeab6faa04fae7ace6d975c07a8b2beb9846240b6e54e5116278,train,train
E001B-2deb25d20699,unlabelled_background,E001G-0ebccb2504e4,,BNG_100KM_E4_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-ce5132b44aaf,5e5271693746e1ffb1fd2aaaada8cf2531e662534e089af0e680007e8d96f403,train,train
E001B-6d646fbe97bd,unlabelled_background,E001G-85e55d9c3a05,,BNG_100KM_E4_N1,2017,EAP-8e32eccbc87e,1.0,128,e001-terrain-v1,pass,E001S-7ab53e837ea2,a82a04559f6c83e2e34b175d9e6f0ef58e55ec396b43c59bd57fb3164c1389cc,train,train
E001B-591f5b01ca98,unlabelled_background,E001G-b3c9aa1d1999,,BNG_100KM_E3_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-fba89771c1e6,1546cea90a26f2ee96480432ec32b3627affc6b6e81014a2f3a51829f79da205,train,train
E001B-55e9ffd93f58,unlabelled_background,E001G-9c4791bd994f,,BNG_100KM_E4_N1,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-2013d7073fae,b3f067e041183897138e4d9ceb01ee73f106c68302bd3e1da79682a769521a03,train,train
E001B-b4bcf33a5d44,unlabelled_background,E001G-a2f1f531a247,E001O-45e9ba342c62,BNG_100KM_E6_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-5c2ca20fb45a,d32f5c75bd2483f022b84e360b749c63cb306dd96d00a3d5ad9d18232a444423,train,train
E001B-d7035afbfeb3,unlabelled_background,E001G-61d3494a300b,,BNG_100KM_E1_N0,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-10cebf86e963,980a7c6b55daab44fcd02c25de065c25a01f42d3b96f74bb0d5f7e58a29b22bb,train,train
E001B-781e4612fb01,unlabelled_background,E001G-be253042432e,,BNG_100KM_E3_N5,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-8f7acc5c5ea1,5ae110140a3973cfcb8af8a785836633e9cbb5248cc8da9ce82d4053c33845c5,train,train
E001B-9d6d8fcef18f,unlabelled_background,E001G-5488436c03fc,,BNG_100KM_E3_N1,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-6d2bdc2653d2,351fbb3f1ce5106e61e5064cd005869b937b25a1663ddcf206c4b16e2dddd9a4,train,train
E001B-20a2e36c3a13,unlabelled_background,E001G-a094439c6daa,,BNG_100KM_E5_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-8a2b1ae950ad,30df32fcfc802d656d74a627728763435153f0bc44d35c13d4214ffba749b998,final_test,final_test
E001B-542623758471,unlabelled_background,E001G-9346405b13d5,,BNG_100KM_E3_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-8986f680e6b5,690859d5006e67130270e8374a139b27c46bc9bb6b23b819b8968f842169340f,final_test,final_test
E001B-c4f7363e7029,unlabelled_background,E001G-d0f64c0bc53a,,BNG_100KM_E6_N1,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-ff1f9cf23498,f6fc1d840aacc6a901405f272c890f0b7cde4f785e9e13563fc950af88f977a3,train,train
E001B-b1c455ea6125,unlabelled_background,E001G-ca426170ce42,,BNG_100KM_E4_N0,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-c53d7f0a47d8,60ac209af5d032f0a1787187f7c1bc53c107de84da5e1b6f727e468cb6e01cf2,train,train
E001B-105f73388fb3,unlabelled_background,E001G-ec3f9b58664d,,BNG_100KM_E2_N1,2022,EAP-a800a13742ee,1.0,128,e001-terrain-v1,pass,E001S-5e520b2b549d,44ebd9c1366e9b7c9c4fa64224aaf21f249199b5fc2e1d03da4210dbe4904904,train,train
E001B-3a229568f372,unlabelled_background,E001G-45e97e073b6d,,BNG_100KM_E2_N1,2022,EAP-a800a13742ee,1.0,128,e001-terrain-v1,pass,E001S-662cbd366044,4759953d476acb17d6a98a70acfd86ebb7ae9f142e94e44b5377d532a1c9a9e0,train,train
E001B-3629c8adf8e6,unlabelled_background,E001G-4a425eb7d4c9,,BNG_100KM_E6_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-a251b17ab788,ac96511cd1122fdbee403a17e69f9a82d62a3fe9b5107a6af9639d26d007fc53,train,train
E001B-df43aff84564,unlabelled_background,E001G-4cb3215807c5,,BNG_100KM_E5_N1,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-376cc5de4406,b58fcd573fc806e49e4ddfe5c99eddcb56acab286396db15b403c5c97b4e7380,train,train
E001B-d69334704c47,unlabelled_background,E001G-35ac9464bddb,,BNG_100KM_E3_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-124c4a0b46e2,5fa362e1e4cc2c5b911301e8252850a6b00a6a1e88efdea3f511494317a4c303,development,train
E001B-5caadb013589,unlabelled_background,E001G-2384e602d60a,,BNG_100KM_E3_N2,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-10c237a97be9,6556e57624c67d59da98f83d31e86a83474e6c37a692fe08994354155c8f8137,train,final_test
E001B-4eb185d349c2,unlabelled_background,E001G-48cbf7fa0513,E001O-312cb30204a0,BNG_100KM_E4_N5,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-0bf5f4a72b17,0f5c2e4a37a78c85a5a455eb11e3aa2e45649f2205381834e857a377808ebb6d,development,train
E001B-b1774cb6123e,unlabelled_background,E001G-5bfc34cec829,,BNG_100KM_E4_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-36d5e7015135,e0dfe90ff58196e6e8c22ac0678ae1a4c2b5bb0e3801943697e770edd08391e1,train,train
E001B-35c8269c812b,unlabelled_background,E001G-3487254c3497,,BNG_100KM_E3_N3,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-03030d245c9d,5ce5a41adc5f18ffc37c5ba734b18e5d2a78eb46f0c9d7d95526304b3a309841,train,train
E001B-468e36c10a13,unlabelled_background,E001G-56cfdf00c536,,BNG_100KM_E3_N1,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-915e1078d1f2,55297612159b56ed12cd2a425ac787e576f31cd56cec41b8224a97d75ac1b545,train,train
E001B-3ea6bdb82875,unlabelled_background,E001G-4dd1d735589e,E001O-68b0520bfa4a,BNG_100KM_E2_N0,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-f83d0e7084d5,f276ad470473311acab9e2349ba977451fac061dbf26d640a49454f22c536236,train,development
E001B-f37e47c6d942,unlabelled_background,E001G-ac426b6b404d,,BNG_100KM_E5_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-c6719e8a3ef4,73218c0d36026e51a2fb21b4bffd0f27afdad1654ace14899e7e8ba9bb78bca7,train,train
E001B-f79c8ea29ab0,unlabelled_background,E001G-fae889675651,,BNG_100KM_E3_N0,2021,EAP-71ad6a50942e,1.0,128,e001-terrain-v1,pass,E001S-fe49bb2721b6,762b3fe0b9917a8a711a5b925da33ae8f975317f2163ac1f3887126e5044e5b8,train,train
E001B-c8aaaf777b09,unlabelled_background,E001G-ffe2a77b5e13,,BNG_100KM_E6_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-8ca331624bbc,9a0387b985a4d2062efc619786ba8b38669918bc1ebe35e22fbcc5798e95fa01,final_test,train
E001B-cd00010742ac,unlabelled_background,E001G-2d6b26834938,,BNG_100KM_E2_N0,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-d7ff16acffd3,fbb88489258fe6ea4b5fca23a1abe124f24b14022f25400e0f4184f502e0e42b,final_test,development
E001B-71d15181d353,unlabelled_background,E001G-57692245e43e,,BNG_100KM_E5_N2,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-a29343750eb6,9cf2b934946c5dae68af6c45b10670dc6a34c166ff825d3b53d9ef0dd5e44742,train,train
E001B-d5d02c50f3b6,unlabelled_background,E001G-68aad6314a82,,BNG_100KM_E6_N3,2017,EAP-8e32eccbc87e,1.0,128,e001-terrain-v1,pass,E001S-22e7308addb5,0b2fc4cf73b472525e28b1925f419eccaaff24f07e1cb2b2736f63cb084c0e14,train,train
E001B-bdf93281ee1b,unlabelled_background,E001G-c104168fe310,,BNG_100KM_E5_N3,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-84234cba4268,e0c50734c3f43dd091c38b086e461528b04ff9041531e2399807fa9afe3ed4f9,train,train
E001B-e29b5f50e5b0,unlabelled_background,E001G-1b99f60c8786,,BNG_100KM_E5_N1,2019,EAP-d3a871d4f09e,1.0,128,e001-terrain-v1,pass,E001S-e5be0e9bc7e6,6688bec8d03110296e66e4654ec50dd12b6defa9e018282756a0c6482544ba82,train,train
E001B-d0cca5d23e3c,unlabelled_background,E001G-20fd2d86df68,,BNG_100KM_E5_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-2970302c0628,e491b85e538d5b18aa5e7d79b4150705f71cabd2c9f7d53ae380b5cc904e3c83,final_test,final_test
E001B-11994372abb9,unlabelled_background,E001G-c75ba2b6eb4b,,BNG_100KM_E4_N4,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-e01e48710d7f,eb2e54d6870d2f83863f55c43d0cfec5213137093b91f2d86902701a81c76e59,train,train
E001B-4fd741999678,unlabelled_background,E001G-48cbf7fa0513,E001O-312cb30204a0,BNG_100KM_E4_N5,2018,EAP-d85b0f0821f9,1.0,128,e001-terrain-v1,pass,E001S-ad80a0dc4169,cd6c2ad2ad6c10671fe019a42c52afcc2857aed391b6865696ed5b8081df67ee,development,train
E001B-40a6b020d095,unlabelled_background,E001G-d7a55cb5863a,E001O-0134257b26f3,BNG_100KM_E2_N0,2020,EAP-c590a5cb0139,1.0,128,e001-terrain-v1,pass,E001S-6760702a636f,fbb862cfcf78afc9e23b795899545e7b2847a105a264562933b8f989b8f264ee,train,development
